token_id,market_slug,close_time,collection_priority,status,history_points,fetch_source,attempt_errors,error
49725760762274248014880927299703645983182133707438933779034256728274757207978,will-ekkotheneeko-win-the-2026-soloq-challenge-high-elo-20260727164936160,2026-08-20 02:56:28+00,general,ok,34,short_close_window,1,
47222689077965443490954764537156646413116305532305001938383069390913947081811,will-jesuscpev-win-the-2026-soloq-challenge-high-elo-20260727164936168,2026-08-20 02:56:28+00,general,ok,34,short_close_window,1,
111146459492423484879452822546028803868440775455893044218603045614185583120811,will-jesuscpev-win-the-2026-soloq-challenge-high-elo-20260727164936168,2026-08-20 02:56:28+00,general,ok,34,short_close_window,1,
24835157533161497544392897744562495165141578637982682537681492830406177041064,will-kerios-win-the-2026-soloq-challenge-high-elo-20260727164936169,2026-08-20 02:56:28+00,general,ok,34,short_close_window,1,
10718218001516834591585517744343818817221624547870093373233586159733611326982,will-kerios-win-the-2026-soloq-challenge-high-elo-20260727164936169,2026-08-20 02:56:28+00,general,ok,34,short_close_window,1,
39891478840549748129002624233111741595387244114235885159534845176146832610263,will-sol1xd-win-the-2026-soloq-challenge-high-elo-20260727164936180,2026-08-20 02:56:28+00,general,ok,34,short_close_window,1,
78117096411062960924777307272493353817962367110589142442863917077355613169552,will-sol1xd-win-the-2026-soloq-challenge-high-elo-20260727164936180,2026-08-20 02:56:28+00,general,ok,34,short_close_window,1,
426233103917035591515967919800706257575064881719297448163656219622674994053,will-silencer-be-the-most-picked-hero-at-the-international-2026-20260806194835472,2026-08-20 02:53:40+00,general,ok,34,short_close_window,1,
2768622717475280980146581460567593491810535126866231154439436934501694783422,will-silencer-be-the-most-picked-hero-at-the-international-2026-20260806194835472,2026-08-20 02:53:40+00,general,ok,34,short_close_window,1,
74009886405354266610928917987823481317816984813676566693083215977705687105051,will-ogre-magi-be-the-most-picked-hero-at-the-international-2026-20260806194835480,2026-08-20 02:42:42+00,general,ok,34,short_close_window,1,
41039480784610953464199942382917872457455396209866892518661664224690352787188,will-ogre-magi-be-the-most-picked-hero-at-the-international-2026-20260806194835480,2026-08-20 02:42:42+00,general,ok,34,short_close_window,1,
44115940007683446311337850414547678634527597923336244525650394653584711352765,will-nyx-assassin-be-the-most-picked-hero-at-the-international-2026-20260806194835490,2026-08-20 02:39:12+00,general,ok,34,short_close_window,1,
16702038192821185539694967726319710486289158561413866678910335237530429915106,will-nyx-assassin-be-the-most-picked-hero-at-the-international-2026-20260806194835490,2026-08-20 02:39:12+00,general,ok,34,short_close_window,1,
69549967610145672756692074912515053346154273492032563266892149125084165470337,mlb-lad-col-2026-08-19-first-five-winner-away,2026-08-20T00:40:00Z,general,ok,6,short_close_window,1,
72079472690653252220469118703389627556878357028869738319451737119834555262747,mlb-lad-col-2026-08-19-first-five-winner-away,2026-08-20T00:40:00Z,general,ok,6,short_close_window,1,
99981653710234064272795185850700124708434020142045834892240426649259820008935,mlb-lad-col-2026-08-19-first-five-winner-draw,2026-08-20T00:40:00Z,general,ok,6,short_close_window,1,
76456759758407077410078317175685222134370991914079656692213638230918150032155,mlb-lad-col-2026-08-19-first-five-winner-draw,2026-08-20T00:40:00Z,general,ok,6,short_close_window,1,
57790543378721298604073836614327374150945835458897078688046981710076261065516,mlb-lad-col-2026-08-19-first-five-winner-home,2026-08-20T00:40:00Z,general,ok,6,short_close_window,1,
42778731248443511927253200994340785770812733122983742409078955178931035516554,mlb-lad-col-2026-08-19-first-five-winner-home,2026-08-20T00:40:00Z,general,ok,6,short_close_window,1,
104262989136798320654003685650880282286971786055198195932483079029631860709353,mls-min-atl-2026-08-19-first-to-score-home,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
75392142576907525466085243021422904426796534666179340542405664764023552778310,mls-min-atl-2026-08-19-first-to-score-home,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
102467201122526557449384172199538866586396447806880039054092592311187931384367,mls-min-atl-2026-08-19-halftime-result-away,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
37961029923211761234670853820280297336889887647200778238738434123084107027941,mls-min-atl-2026-08-19-halftime-result-away,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
85802095702214687878587196147250441635195162781030223963848558411124426723635,mls-min-atl-2026-08-19-second-half-result-draw,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
6213722484656722332429475230401921794853359847510303752258399803284844937913,mls-min-atl-2026-08-19-second-half-result-draw,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
1963204688343134321642413444456723227938817469016119222333068125277673889641,mls-min-atl-2026-08-19-first-to-score-neither,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
78028715777736160688615874547495596481578569651725317632937348681974544933072,mls-min-atl-2026-08-19-first-to-score-neither,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
24161966118960380881684704953131007948565160088873030213881024551355433534114,mls-min-atl-2026-08-19-ags-marcus-caldeira,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
93422605347829430545356463755565732389820357373902031388171030804479717305692,mls-min-atl-2026-08-19-ags-marcus-caldeira,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
35789740309154591819428689977726201165709363152889594573362865020280011426174,mls-min-atl-2026-08-19-ags-aleksey-miranchuk,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
72587685848645280637389463481597027491355022284477174400358520906593861455940,mls-min-atl-2026-08-19-ags-aleksey-miranchuk,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
73120084994747154510273877047319092810519350406882534837402948395477501398666,mls-min-atl-2026-08-19-ags-arif-kovac,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
6288017280072495682439057874869106798951916091160185907945094919871920048278,mls-min-atl-2026-08-19-ags-arif-kovac,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
946695302359461150636089263169642460674956789342729336571814426450007925204,mls-min-atl-2026-08-19-ags-kelvin-yeboah,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
91564043535552481424309686861711930178795438040713285769342256157536344590840,mls-min-atl-2026-08-19-ags-kelvin-yeboah,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
92692124828615668714366067866710669244506307834147032176662121690776676209229,mls-min-atl-2026-08-19-ags-mauricio-gonzalez,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
41006970623283910012256447680961929786092375758333008283559479125625623419381,mls-min-atl-2026-08-19-ags-mauricio-gonzalez,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
42708536034196681617857572751663538587082008326283649315603416431914531843232,mls-min-atl-2026-08-19-ags-bongokuhle-hlongwane,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
41114209642394358806281879239821333392448275319160871018014707893213233627266,mls-min-atl-2026-08-19-ags-bongokuhle-hlongwane,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
52518368731639546025790393840259031198076523632073548451181863875778192031629,mls-min-atl-2026-08-19-ags-mamadou-dieng,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
88097848383162871735894159535310146436099156579490743467591346497603415727212,mls-min-atl-2026-08-19-ags-mamadou-dieng,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
850660304887226117807470131766828719172435832019241403199559474877743997255,mls-min-atl-2026-08-19-ags-julian-gressel,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
15331912350412770982047102263911833863643790094026584713867949084748719972230,mls-min-atl-2026-08-19-ags-julian-gressel,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
9012468825761918244290255481684746352260421400096362233437190892181709405384,mls-min-atl-2026-08-19-ags-dominik-fitz,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
37290251099931654304828362784791621860256367719349174290124716649451933011099,mls-min-atl-2026-08-19-ags-dominik-fitz,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
14462625558124165533247973491274733260836814990031213524969468474934721223364,mls-min-atl-2026-08-19-ags-cayman-togashi,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
36002598475602849794315469885697935576736703623307303491616598246524930116045,mls-min-atl-2026-08-19-ags-cayman-togashi,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
52595606627618338420198766555461976659416592535718279757714103098542182425630,mls-min-atl-2026-08-19-ags-tomas-chancalay,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
51192584864550516930367597744478089694732018423155285770030523228749950625738,mls-min-atl-2026-08-19-ags-tomas-chancalay,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
106212633698846886527223161181784073899800220635937506353337042786598163577735,mls-min-atl-2026-08-19-ags-sergio-santos,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
102180818581203006892127144437176846842069491754075431726471571490646651503822,mls-min-atl-2026-08-19-ags-sergio-santos,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
106736586988190047304395076553075637172878966464498450638263893682151087379184,mls-min-atl-2026-08-19-ags-joaquin-pereyra,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
74070731987848335109348997716394026760266835377826767884591074377239631433978,mls-min-atl-2026-08-19-ags-joaquin-pereyra,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
101162320590028749367477685997213022886691754400709685940692541316663751786489,mls-min-atl-2026-08-19-ags-anthony-markanich,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
23322542018986933819767599529385772202628588063914555764503383214260853043435,mls-min-atl-2026-08-19-ags-anthony-markanich,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
37219398592427646967110809267850421048172507846275798747550910437337475660910,mls-min-atl-2026-08-19-corners-total-7pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
50719759376472074120736431184381744797102189510951174292106525504236392579942,mls-min-atl-2026-08-19-corners-total-7pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
21672183426610789102487530853923146391781110896288183964481650116878662145443,mls-min-atl-2026-08-19-ags-fafa-picault,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
6096214705006237982914918077382361010561426602162463596506638137108549434302,mls-min-atl-2026-08-19-ags-fafa-picault,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
84527862160185979540055629238611218557716729350343050825464855261849262380857,mls-min-atl-2026-08-19-ags-miguel-almiron,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
106832084741015810103660057293703111595326114434698653452247068417556807144492,mls-min-atl-2026-08-19-ags-miguel-almiron,2026-08-20T00:30:00Z,general,ok,11,short_close_window,1,
17758115242408643571873766194979577697858256821676276740986864502183594982531,mls-min-atl-2026-08-19-corners-total-12pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
98582157447769782094234257072782310324267194096070682890737291154992360444375,mls-min-atl-2026-08-19-corners-total-12pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
47141491321058910535934696404145810487155165393780136793776289036508900026445,mls-min-atl-2026-08-19-corners-second-half-total-5pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
39079582411746131155088418450924496516498255293544099488554298173405612978539,mls-min-atl-2026-08-19-corners-second-half-total-5pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
18427219723383295546664137095158938245291175256367715997966517600477148092332,mls-min-atl-2026-08-19-corners-team-home-2pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
41377991057456311166479422986799743672170059697999187832677120075515218078921,mls-min-atl-2026-08-19-corners-team-home-2pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
58628187472241766538173143701479843721962863334252154276364980003080252922039,mls-min-atl-2026-08-19-corners-first-half-total-5pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
106186294671327122530636553405407496091800166574336223755048859750036279786571,mls-min-atl-2026-08-19-corners-first-half-total-5pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
1964550956674176216713908732018828405545811861613306711298812450842209768168,mls-min-atl-2026-08-19-corners-total-13pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
43304833236258863928923351370898734466289707165763116754823499238698434341297,mls-min-atl-2026-08-19-corners-total-13pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
72536488921207180195742485876151090706168800315910570161116322725775772288109,mls-min-atl-2026-08-19-corners-total-11pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
36106781052610571249299241319540985042572877028554442145676555686545982973115,mls-min-atl-2026-08-19-corners-total-11pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
70507700708902681699877608159016580967900602660415601625635169473448405352868,mls-min-atl-2026-08-19-corners-total-9pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
115327866658302506842751422771607350574783845048926658343031425551790038279484,mls-min-atl-2026-08-19-corners-total-9pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
89188821441979894141768300973993011775230781943636742697112724093134260232544,mls-min-atl-2026-08-19-first-corner,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
43726922024647277764880569712586783830446905302843288947683716807078793835581,mls-min-atl-2026-08-19-first-corner,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
93950189313943333618755531584949122789002396094919763548346759220240885564431,mls-min-atl-2026-08-19-corners-team-home-3pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
92283943618405919568326879682649704340811211823110720859559654296681778031404,mls-min-atl-2026-08-19-corners-team-home-3pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
56120268714967206035309448801015761147704585888225759212102608888045462296057,mls-min-atl-2026-08-19-corners-team-away-5pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
70477705528289540082159005287242248496614934756820911255001748370859651872571,mls-min-atl-2026-08-19-corners-team-away-5pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
25038859230053974536114897949396205227626842452419181469555806599677415426433,mls-min-atl-2026-08-19-corners-team-home-4pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
1256072910763817384850553173310957912352315109298027956745916227536024315158,mls-min-atl-2026-08-19-corners-team-home-4pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
31340123857545961891111767262693272905693444539212139294290757759000399619647,mls-min-atl-2026-08-19-corners-team-away-3pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
23519414873909988052253299209097559587331407013973408455865593920315537407711,mls-min-atl-2026-08-19-corners-team-away-3pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
39617799242479304334569183818921650242306324888915649475895064126218042559480,mls-min-atl-2026-08-19-corners-team-away-2pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
112006473331712955964086661140891591259005481266374023277677542915768883913304,mls-min-atl-2026-08-19-corners-team-away-2pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
49480209664824808874803885857555659979094927516225126083004629017453036678896,mls-min-atl-2026-08-19-corners-odd-even,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
15868704453686612953398095288516403509527636628979231533720842999257594588222,mls-min-atl-2026-08-19-corners-odd-even,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
16027976248754493339275116515445696949624867944687154901066619481599107833994,mls-min-atl-2026-08-19-corners-total-8pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
69725807052119248095982658446301848421002736224254884902968626455598787665529,mls-min-atl-2026-08-19-corners-total-8pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
25444500524491854191195890071154369836902582770797186000377187811320423838356,mls-min-atl-2026-08-19-corners-second-half-total-3pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
67235467156445412706028249412404902386617119787279704261028609740675539472536,mls-min-atl-2026-08-19-corners-second-half-total-3pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
24225645979542997865371506161640228417860833966938969688091602587497262330545,mls-min-atl-2026-08-19-corners-first-half-total-4pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
75327079499173800435680553921734934946482049430336578644718880087552285175442,mls-min-atl-2026-08-19-corners-first-half-total-4pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
110833984797217638906651379188715947578433141197569962842033114694180368788906,mls-min-atl-2026-08-19-corners-total-10pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
41880666304958230971326175989814586022073285068989040133150019097055125198405,mls-min-atl-2026-08-19-corners-total-10pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
89495794455241744103473223047938805783448259243228829563144780810567829939505,mls-min-atl-2026-08-19-corners-second-half-total-4pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
3681749386585132054220765175417348462980112966894133421943370491437704901266,mls-min-atl-2026-08-19-corners-second-half-total-4pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
50678003516798826514875473788130071319906708399430521451156688384051053583507,mls-min-atl-2026-08-19-corners-first-half-total-3pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
106285981801775888955307084784850820775051442684025121905173036976203277305674,mls-min-atl-2026-08-19-corners-first-half-total-3pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
78271526805323882527069556285458660988729970610497888676992853101772791912389,mls-min-atl-2026-08-19-corners-team-away-4pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
32785184195227645925646203683514830554461879660884371486032329984772591163828,mls-min-atl-2026-08-19-corners-team-away-4pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
16058680155322993645758730933006164127556991631496188410610806111840174903106,mls-min-atl-2026-08-19-corners-team-home-5pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
90405463553378239142782255377779037271280690396896751583303516076497561415330,mls-min-atl-2026-08-19-corners-team-home-5pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
68336599009249138035490790894914232943160627650649643097288884914691081654441,mls-min-atl-2026-08-19-draw,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
90083693435124979210663313149273204160474772913549001521733804696886689204231,mls-min-atl-2026-08-19-draw,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
85462793442947049270884589345740399053099094904767046539842799658000599383141,mls-min-atl-2026-08-19-min,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
55155960510378954304597811177274698672435979740191718661049594707850685813899,mls-min-atl-2026-08-19-min,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
75975020462461881679273314749547176982611091831874423217141401331912180532910,mls-min-atl-2026-08-19-halftime-result-home,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
26866968901155422367697894729186328238686644984858945934631797507373950601841,mls-min-atl-2026-08-19-halftime-result-home,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
26202304622727113800222241979950022751466798548989408885297719714034097592184,mls-min-atl-2026-08-19-exact-score-2-1,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
71486477747788500640306132310153322674162023183852473023203393311398595972119,mls-min-atl-2026-08-19-exact-score-2-1,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
43903819144441931303340659701207777134178645235602257584051523951691874166668,mls-min-atl-2026-08-19-exact-score-3-1,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
50614480489600365696901268313472999516815364208670253502328707911160203204272,mls-min-atl-2026-08-19-exact-score-3-1,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
29985368170587790516432888858363340800813551300222839805716484076763925559871,mls-min-atl-2026-08-19-exact-score-3-3,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
33771836361818804347826175145857987595327281770118231212636020270338623750636,mls-min-atl-2026-08-19-exact-score-3-3,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
66307035841086205415451621951159546257102418100511694764674423144837074285868,mls-min-atl-2026-08-19-exact-score-3-2,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
76332943550793173525199284535097401175512726429625131026903397062963970433827,mls-min-atl-2026-08-19-exact-score-3-2,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
94994846550866791523315869918167161519478149584392596800783416680112710815802,mls-min-atl-2026-08-19-exact-score-0-2,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
27072649608314520378481232408210177474683439023323539729996691291376018233956,mls-min-atl-2026-08-19-exact-score-0-2,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
38420425194851524128931506615226970688031412567721329970295515990101580278229,mls-min-atl-2026-08-19-exact-score-2-2,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
64354605326974552269504372654603405270481781401240339374680851389780045673382,mls-min-atl-2026-08-19-exact-score-2-2,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
62699124615163895475843825193828265122741756058775629112367812623502447369376,mls-min-atl-2026-08-19-exact-score-0-1,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
113035940986900299125465902706829691403642953427033013675511311611905903071654,mls-min-atl-2026-08-19-exact-score-0-1,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
60995209337719689859006374141400734311431008118763020435043516569431388698236,mls-min-atl-2026-08-19-exact-score-2-0,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
95112872882454099064058084274588770704570174075145429608136869289919892718800,mls-min-atl-2026-08-19-exact-score-2-0,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
44023554493051845707470185403791199443607190140971232716001815059181779361044,mls-min-atl-2026-08-19-exact-score-0-3,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
37506822076153727716794165558577494970721639211914806563573872646850295865146,mls-min-atl-2026-08-19-exact-score-0-3,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
104121103042922092058219570525155182628088188854510585426359337474616133701288,mls-min-atl-2026-08-19-exact-score-1-0,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
90049760616755048775722383334354543080964499527337396401673634097085783728674,mls-min-atl-2026-08-19-exact-score-1-0,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
44586272311018531327180765548347132169922950608048052185538346685988169832568,mls-min-atl-2026-08-19-exact-score-0-0,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
87341796016674092637984276276347206202889160929736853221557015167805710813582,mls-min-atl-2026-08-19-exact-score-0-0,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
97447587261191090969892267811882106247338577742749899305184948038068388374094,mls-min-atl-2026-08-19-exact-score-2-3,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
9227444700224834451912140525157573670392574124977101903539741870999731523525,mls-min-atl-2026-08-19-exact-score-2-3,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
82627547466778890779399836877441392040350707122771846089381924323232308752590,mls-min-atl-2026-08-19-second-half-result-home,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
85982863982318098540780666930978222128886881923873989454785338786444604266882,mls-min-atl-2026-08-19-second-half-result-home,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
67940782624697066407022150939887995376431201089106993868473236588691355939577,mls-min-atl-2026-08-19-second-half-result-away,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
108183184822075432291505203972259824389757123124901508737808853786917505532451,mls-min-atl-2026-08-19-second-half-result-away,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
38851750471736498874620364471030458920711702698485673956317641514340262815710,mls-min-atl-2026-08-19-exact-score-1-1,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
5284631104187574285908277822481706490407815173921537224615847980525812872257,mls-min-atl-2026-08-19-exact-score-1-1,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
20246021659784716002378617709144875615432603968951878728749171835871203744845,mls-min-atl-2026-08-19-exact-score-3-0,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
111696491552766559861315708192772185999023177363257453709973246186845455159873,mls-min-atl-2026-08-19-exact-score-3-0,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
95153358907337929617353763675948962736516197262996234383118189546304942827567,mls-min-atl-2026-08-19-halftime-result-draw,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
89071056573340461637522853260465910725346933505096955159585332981016762576027,mls-min-atl-2026-08-19-halftime-result-draw,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
92102531046057746790710669236137487012527047246774460098846155642257974681805,mls-min-atl-2026-08-19-exact-score-any-other,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
69026072290541273434525127818027165363459586522005284630185376735787053990113,mls-min-atl-2026-08-19-exact-score-any-other,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
37854452272586055823568481618099752415579964081047678344616391669409760784165,mls-min-atl-2026-08-19-exact-score-1-3,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
29108951400566409076936870393898941853589115009183915066450817785029733457366,mls-min-atl-2026-08-19-exact-score-1-3,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
113899939834686927061943542233285430032392293777378347920594109989770295957339,mls-min-atl-2026-08-19-spread-away-1pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
28456656161486199089656132949933125219018350447600132176614303030207888600296,mls-min-atl-2026-08-19-spread-away-1pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
88076150410164195069352483652048201859876455226973540522403267006087056541823,mls-min-atl-2026-08-19-spread-home-1pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
60248791014495250114519354359268151712184094580726077504568172286811408292684,mls-min-atl-2026-08-19-spread-home-1pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
11381614076783268992395897875239522609052365267043029390051781114488048975933,mls-min-atl-2026-08-19-total-0pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
14205278917864581105911125846103057690513577361037682732011834515827053309585,mls-min-atl-2026-08-19-total-0pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
83018375294737851218580392689127669676643316149356367111084551610638602481531,mls-min-atl-2026-08-19-spread-home-2pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
9414171608036628762445782082588955691421201663980562824744807114523764321553,mls-min-atl-2026-08-19-spread-home-2pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
8157059122257296213973980793309828810706895868990249433884412519455149215797,mls-min-atl-2026-08-19-spread-away-2pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
38548544631243949028805369483612090887071071667324140514928025689783657697383,mls-min-atl-2026-08-19-spread-away-2pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
63987337969439977425101237452342476165245708657133282751511749122471492938498,mls-min-atl-2026-08-19-team-total-home-1pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
6048418710687054745244555992302326244445481036294771021912860466380312193846,mls-min-atl-2026-08-19-team-total-home-1pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
54022780505092421703878435562065050835232091759703239111729884278336997796202,mls-min-atl-2026-08-19-total-4pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
55006082182998365297860183998003913708737235544883651510766067251829216701200,mls-min-atl-2026-08-19-total-4pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
57998684996985744502415936637534385046638334635603186110587965150869880064118,mls-min-atl-2026-08-19-total-3pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
26917722463635153416437793596389889703761599923491592218579551448322024298390,mls-min-atl-2026-08-19-total-3pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
83705165978497922799776884458737972235791935758144660787030419389298368613005,mls-min-atl-2026-08-19-team-total-home-0pt5,2026-08-20T00:30:00Z,general,ok,34,short_close_window,1,
